,0
80,3.496969057282549e-09
81,2.0811902176725674e-09
82,1.2590173029473643e-09
83,7.74073885994285e-10
84,4.836184664900158e-10
85,3.0700096294680913e-10
86,1.9799171995165757e-10
87,1.297136680330152e-10
88,8.632243513602371e-11
89,5.834922176500035e-11
90,4.005903684202072e-11
91,2.793229541407912e-11
92,1.9780903410249087e-11
93,1.422713622900784e-11
94,1.0392620153940483e-11
95,7.710434436729447e-12
96,5.810247601010433e-12
97,4.447273719852222e-12
98,3.4578304584879465e-12
99,2.731222946766633e-12
100,2.1917601929961774e-12
101,1.787130160586872e-12
102,1.4808037917530793e-12
103,1.2470224918705706e-12
104,1.067456445595477e-12
105,9.289570462852234e-13
106,8.220308268946377e-13
107,7.397967267727639e-13
108,6.772685984531994e-13
109,6.308619317924432e-13
110,5.980557299657678e-13
111,5.771666041900478e-13
112,5.672060801110624e-13
113,5.678047682725146e-13
114,5.791954632120207e-13
115,6.022554641156084e-13
116,6.386168521057203e-13
117,6.908642323566538e-13
118,7.628548513989523e-13
119,8.602189426821393e-13
120,9.91136922696029e-13
121,1.1678069179136793e-12
122,1.4103029056298904e-12
123,1.7473872400649884e-12
124,2.222931767841994e-12
125,2.905913226664213e-12
126,3.9071038825134394e-12
127,5.408553897554265e-12
128,7.71698309192685e-12
129,1.1363071222135738e-11
130,1.7291467954750707e-11
131,2.7235651267287564e-11
132,4.448207412274729e-11
133,7.548362087796059e-11
134,1.3339829462536124e-10
135,2.461769815457722e-10
136,4.758983909358735e-10
137,9.673316325896327e-10
138,2.0767619749011763e-09
139,4.73527660811494e-09
140,1.1546628888682626e-08
141,3.0379957481464076e-08
142,8.727957432758805e-08
143,2.7840959591261027e-07
144,1.0111002628346737e-06
145,4.359009562139934e-06
146,1.0000000088025658
147,5.003504665120056e-08
148,3.23639063650627e-07
149,2.4830827271778487e-06
150,0.9999999797841296
151,2.059752853525394e-20
152,1.43269924914269e-25
153,4.813255230022512e-26
154,1.9653621867142558e-26
155,9.489265455208736e-27
156,5.4233051799067945e-27
157,3.748792153145318e-27
158,3.2035965395729916e-27
159,3.3573687460418924e-27
160,4.1321975614313055e-27
161,5.66737926459232e-27
162,8.320650243036684e-27
163,1.2731382359216634e-26
164,2.0060893354994494e-26
165,3.236856977118832e-26
166,5.327674637127409e-26
167,8.928721119046666e-26
168,1.5224883677832116e-25
169,2.6434524967694957e-25
170,4.685311493310968e-25
171,8.535225710097974e-25
172,7.166663297672984e-21
173,2.720347789118952e-24
174,5.146918078852164e-24
175,2.9114557680942296e-20
176,1.8149267200372769e-23
177,3.553453968181034e-23
178,7.076112633710214e-23
179,1.4338266726619274e-22
180,2.9567262623672236e-22
181,6.2164145917541445e-22
182,1.331695362025609e-21
183,2.9101439685081597e-21
184,6.505238367698874e-21
185,1.4898528267336326e-20
186,3.518912752856085e-20
187,8.629097902672286e-20
188,2.219847905812468e-19
189,6.045332107063141e-19
190,1.7706105414331675e-18
191,5.6626475877230415e-18
192,2.005569753284694e-17
193,7.807596601916762e-17
194,3.3019381288289543e-16
195,1.4950552337123417e-15
196,7.032465243586795e-15
197,3.4193137448728866e-14
198,1.787240659451659e-13
199,9.556912959953887e-13
200,5.2583781080754846e-12
201,2.9991939391433304e-11
202,1.7743160402940888e-10
203,1.0911772376398095e-09
204,6.979036722102416e-09
205,4.657376944635875e-08
206,3.1788688043315953e-07
207,2.275416078702945e-06
208,1.72939277094819e-05
209,0.0001359826589913609
210,0.0011156156050651875
211,0.009990028704947716
212,0.09696455162499128
213,0.5034204115123215
214,0.3336735929780661
215,0.05185373536617363
216,0.0027682505659648283
217,7.247599629194304e-05
218,1.4961588945015156e-06
219,9.460369767425344e-08
220,3.0390905627398995e-08
221,1.3029942552319461e-08
222,6.004333762293392e-09
223,2.9408568870395137e-09
224,1.5222458370430281e-09
225,8.302109494991426e-10
226,4.765063957162455e-10
227,2.873436976769216e-10
228,1.815825050087911e-10
229,1.200590422397997e-10
230,8.290435859650081e-11
231,5.967145307103729e-11
232,4.4738710360055556e-11
233,3.4586864217320076e-11
234,2.778276981887585e-11
235,2.3322128456526687e-11
236,2.040579273839838e-11
237,1.8578929383296814e-11
238,1.7594461542615286e-11
239,1.7332912350265114e-11
240,1.775877205158334e-11
241,1.885887414922689e-11
242,2.079510620522702e-11
243,2.3883799963408317e-11
244,2.8641807046990554e-11
245,3.596950019044867e-11
246,4.756375512368854e-11
247,6.740986441148658e-11
248,1.0529114087791982e-10
249,1.8840617678976554e-10
250,4.0095416497528435e-10
251,1.0249585721370283e-09
252,3.0807326633160354e-09
253,1.046077822551399e-08
254,3.900455872471568e-08
255,1.543194352668862e-07
256,6.170487595979509e-07
257,2.633488172246779e-06
258,1.2199151801420847e-05
259,6.148523472779731e-05
260,0.0003391178006640123
261,0.002056715138356682
262,0.013810700308755492
263,0.10220529463143552
264,0.4277957214837092
265,0.35152067249945523
266,0.0902333345796627
267,0.010960440849617765
268,0.0009465112346373594
269,7.293001226388928e-05
270,6.5180221550048655e-06
271,8.56528484106718e-07
272,1.867976078333849e-07
273,7.920293905255158e-08
274,4.7554526700246186e-08
275,3.319858086773668e-08
276,2.5432692291965647e-08
277,2.0461324262800344e-08
278,1.7568033456985997e-08
279,1.598624732720058e-08
280,1.5208166999429275e-08
281,1.5387558572803264e-08
282,1.6522408411814596e-08
283,1.876279611198742e-08
284,2.238747854457942e-08
285,2.8171380000407284e-08
286,3.7918649925554524e-08
287,5.336729479165597e-08
288,7.982248942047643e-08
289,1.3571023733843207e-07
290,2.669550075166597e-07
291,5.684667643441059e-07
292,1.7303353597643348e-06
293,7.085542211423854e-06
294,3.5780048007347426e-05
295,0.00021769136282280349
296,0.001427188035093707
297,0.010629017337111272
298,0.09014916288847119
299,0.8487159420739553
300,1.047170806464829
301,0.6796913988512505
302,0.2727742132966477
303,0.03959480844085401
304,0.006157975363220431
305,0.0010803393546074528
306,0.00020879340810595523
307,4.320031393606334e-05
308,9.506280448896509e-06
309,2.2244808186185667e-06
310,5.401159286174578e-07
311,1.370162681963586e-07
312,3.687107464396288e-08
313,1.0516819318318214e-08
314,3.161930124243147e-09
315,9.942117628370413e-10
316,3.2696457338866234e-10
317,1.1178253943837424e-10
318,3.988912353832697e-11
319,1.4621813113997014e-11
320,5.4873115212833055e-12
321,2.181231530809252e-12
322,8.853100791367325e-13
323,3.7782540794032333e-13
324,1.6746460336951808e-13
325,7.704614810362025e-14
326,3.690206046744032e-14
327,1.8259370360074676e-14
328,9.162737881509103e-15
329,4.662080430793062e-15
330,2.491120211356292e-15
331,1.3942484010229868e-15
332,9.977489002818327e-16
333,1.2323602681086075e-15
334,2.94503063854064e-15
335,9.524109948969464e-15
336,3.380339533401397e-14
337,1.254228764649428e-13
338,4.827375493854229e-13
339,1.9278169468896963e-12
340,8.004187534976363e-12
341,3.4661078349595674e-11
342,1.5742477097998187e-10
343,7.596248012535309e-10
344,4.034835869750305e-09
345,2.5993602400405795e-08
346,2.4500433983133483e-07
347,3.842256556033862e-06
348,9.15084615437128e-05
349,0.002943653427904539
350,1.1261532942299752
351,0.8656914569433086
352,0.005222528768161536
353,9.647497278323252e-05
354,8.518409034695048e-05
355,6.0653712153343136e-05
356,3.674974845417958e-05
357,2.0258121334867282e-05
358,1.0665730162313975e-05
359,5.566103293489765e-06
360,2.9687371794178417e-06
361,1.6760956774649072e-06
362,1.0089450077365056e-06
363,6.461695600213002e-07
364,4.3958180623390053e-07
365,3.173781243850233e-07
366,2.431454219700714e-07
367,1.9883988157224608e-07
368,1.7478108046990278e-07
369,1.6515700217901402e-07
370,1.6808225881779177e-07
371,1.847563199804825e-07
372,2.2022891182534856e-07
373,2.8625607967753285e-07
374,4.088390610890932e-07
375,6.485600334628419e-07
376,1.1611509024486674e-06
377,2.402787854248847e-06
378,5.985801047337762e-06
379,0.999998854784092
380,4.3142003147723764e-14
381,7.491636009497494e-14
382,1.4070416190469795e-13
383,2.798703947901897e-13
384,5.824783489805902e-13
385,1.2515617633384168e-12
386,2.7765783705727776e-12
387,6.552342126850044e-12
388,1.5843379536205278e-11
389,3.9868480250859687e-11
390,1.0189252876359482e-10
391,2.678548614425724e-10
392,1.2282456738030833e-06
393,2.0075486039808958e-09
394,5.878667671927222e-09
395,1.781154092769946e-08
396,5.6935055731366536e-08
397,1.9074257545752447e-07
398,6.702755688042557e-07
399,2.4620580933384587e-06
400,9.348152749858636e-06
401,3.714070963460841e-05
402,0.00015766355018743944
403,0.000718755125120622
404,0.00359895481680819
405,0.01968371076354241
406,0.12339840749886853
407,0.906802414425209
408,0.5580164942042818
409,1.2369602006091889
410,0.19063496686434014
411,0.21530104346765824
412,0.1793250898341943
413,0.08541382306023307
414,0.029810064335900555
415,0.009303343815527602
416,0.0028597525283778954
417,0.0008643490288165501
418,0.000256953975265693
419,7.94024370796952e-05
420,2.6666474304920912e-05
421,9.505479110961253e-06
422,3.580385029088868e-06
423,1.4152187049174092e-06
424,5.88710258323037e-07
425,2.551238887915598e-07
426,1.1509741869367114e-07
427,5.405735067794263e-08
428,2.640675870680753e-08
429,1.3305121554947884e-08
430,6.932947178384465e-09
431,3.625023117638919e-09
432,1.932944611265602e-09
433,1.114519179306993e-09
434,6.638439173677876e-10
435,4.114780097894383e-10
436,2.628643047075099e-10
437,1.7356307210449882e-10
438,1.1548246636068797e-10
439,8.019350217214351e-11
440,5.7734570607944125e-11
441,4.2937035903002046e-11
442,3.2922902843446624e-11
443,2.605503079955804e-11
444,2.1094174639445466e-11
445,1.7154130631772114e-11
446,1.4388082804606732e-11
447,1.2862448698439861e-11
448,1.212199324617764e-11
449,1.1678923625140467e-11
450,1.1606981100707669e-11
451,1.1705323008034375e-11
452,1.2470292738231748e-11
453,1.3807973596545988e-11
454,1.591972278926087e-11
455,1.8999876039401128e-11
456,2.3494879248044747e-11
457,3.0417716194657883e-11
458,4.0193694788903475e-11
459,5.390979711279821e-11
460,7.838040435365779e-11
461,1.2139143053486963e-10
462,1.9647511443657004e-10
463,3.335982491941643e-10
464,5.947175163754912e-10
465,1.1155145036628372e-09
466,2.1829263815085756e-09
467,4.587045747099324e-09
468,1.0179661895204112e-08
469,2.4288293276893455e-08
470,6.241458803986282e-08
471,1.7315651930270657e-07
472,5.160894399593708e-07
473,1.8804443244897234e-06
474,0.0002039397232089635
475,0.12783885622272448
476,0.49679645042490667
477,0.305887156454171
478,0.061900327360274815
479,0.006779572266701879
480,0.000582044520447616
481,4.355110550884739e-05
482,3.195084508343134e-06
483,2.574682205391587e-07
484,2.7173054915030077e-08
485,4.66954105212045e-09
486,1.2885262423560752e-09
487,4.553592744616939e-10
488,1.7900596074069203e-10
489,7.47269834713228e-11
490,3.263916859511794e-11
491,1.4855948023547423e-11
492,7.062928820687023e-12
493,3.5162912485118113e-12
494,1.8345001188902913e-12
495,9.834168389442675e-13
496,5.407431735444657e-13
497,3.0582805401017863e-13
498,1.7776436578806493e-13
499,1.063068317852003e-13
500,6.537510934099616e-14
501,4.132249181390814e-14
502,2.6973981532193382e-14
503,1.815851713098174e-14
504,1.2495955709476358e-14
505,8.834283296787475e-15
506,6.424204942129506e-15
507,4.7849978074725045e-15
508,3.648607148174228e-15
509,2.8505257749459537e-15
510,2.2807253109781267e-15
511,1.873318881278187e-15
512,1.5770687613902264e-15
513,1.3591612013489054e-15
514,1.2021250918120164e-15
515,1.0902404747642898e-15
516,1.0163944981653142e-15
517,9.747332104192444e-16
518,9.633500951132883e-16
519,9.825805593485162e-16
520,1.0280772436858104e-15
521,1.1110417553906844e-15
522,1.2458228745764784e-15
523,1.459759657080763e-15
524,1.808539013364459e-15
525,2.396508653623989e-15
526,3.1855539132851607e-15
527,4.8425610243587485e-15
528,6.732100816734795e-15
529,8.58116306852691e-15
530,1.3191602397162785e-14
531,2.2137688294098762e-14
532,3.960248691722154e-14
533,7.176647721857935e-14
534,1.273365058877308e-13
535,1.731595056002402e-13
536,2.2538667001760606e-13
537,3.165715840214219e-13
538,5.964072683410525e-13
539,1.1353625756078495e-12
540,1.95192138698512e-12
541,4.0419408968980555e-12
542,7.642264167206944e-12
543,1.5405823533771117e-11
544,3.341522566568965e-11
545,7.426667563508458e-11
546,1.831968720951012e-10
547,4.923131292521736e-10
548,1.5364280742483423e-09
549,7.809986048336933e-09
550,5.6390401860773684e-08
551,4.927496198373276e-07
552,4.993817273951501e-06
553,5.8092474795362564e-05
554,0.0007884404469414876
555,0.013049499132817192
556,0.2896456247769001
557,0.7207349257422951
558,0.35768926069840445
559,1.2999082859207445
560,0.23927570348873725
561,0.06753205715658261
562,0.14498862792834794
563,0.4302574499507437
564,0.3004522428525152
565,1.1012234573377928
566,0.02660044596555442
567,0.006439841079159114
568,0.0017221153715727413
569,0.000779007708357846
570,0.0010191551817881406
571,0.002565484343494128
572,0.000780931241356303
573,7.310517813587302e-05
574,0.00010124000597444299
575,0.00017210694017604603
576,0.0002718539369091124
577,0.00046743912168194723
578,0.0007267042187131355
579,0.001094671083586078
580,0.0020696691686465955
581,0.0029262870187605223
582,0.002480925404597029
583,0.0041968672813217965
584,0.001722083753622552
585,0.0010200318708071237
586,0.0017754246615649528
587,0.0037750515561025587
588,0.010735886937010337
589,0.020256425272283926
590,0.02578045824965047
591,0.022882375386182763
592,0.01886308503830992
593,0.020739080935986115
594,0.03636037920002553
595,0.05999748872176033
596,0.1053599066285189
597,0.09482370353869857
598,0.1717687609234094
599,0.19578473106063285
600,0.04018519654566419
601,0.02574734859856338
602,0.04755031498843334
603,0.03684749625446566
604,0.030077298937723075
605,0.0011136718007609466
606,0.0009783010141351405
607,0.0005148271363917926
608,0.0005859466440527664
609,3.562183131429217e-05
610,8.509867016507757e-06
611,1.7973648174932265e-05
612,4.075598216022618e-05
613,6.026691274006256e-05
614,0.00011978469517326958
615,3.541756402725077e-05
616,6.125415866504112e-06
617,1.3575174567975077e-05
618,2.0275681287962106e-05
619,4.576483646568398e-06
620,2.923817985961481e-06
621,3.7466228920719824e-06
622,6.105459691189495e-06
623,1.0041562944020745e-05
624,1.536091303908129e-05
625,1.8442907036771208e-06
626,1.4877406418289253e-08
627,4.9116884357734434e-09
628,6.4866033672939186e-09
629,1.93578304823513e-09
630,2.9989283785337263e-09
631,1.7753493445023137e-09
632,1.3343424499204007e-09
633,6.321745830972223e-10
634,8.950611258494259e-10
635,1.3562606281265796e-09
636,2.3721308049276423e-09
637,4.3113863741694875e-09
638,1.0374928942113668e-08
639,2.2051077476881943e-08
640,5.73632152536244e-08
641,1.3727122656600556e-07
642,1.4025758163200903e-07
643,3.5601737092496146e-08
644,1.767472073299866e-08
645,8.901741377249275e-09
646,1.6801916606363795e-08
647,2.986673630398175e-08
648,4.766190423642958e-08
649,9.617213425091779e-08
650,1.3258272068434363e-07
651,7.976181997444873e-08
652,1.8797089942874787e-07
653,3.9237066603134254e-07
654,9.613302859471824e-07
655,2.3557599558031673e-06
656,5.720075601561626e-06
657,1.6217874597453268e-05
658,4.632434408945743e-05
659,0.00013551666903497165
660,0.0004331087512729121
661,0.0014770314285731914
662,0.005152183186577383
663,0.019332117620128805
664,0.06255983830508043
665,0.23101913636457116
666,1.4656012150011883
667,1.1606932014804854
668,0.05385444136087087
669,0.014003763987822907
670,0.0038791543719106252
671,0.0011146083630491788
672,0.0003298709927293499
673,0.00010037332842461221
674,3.13186214366261e-05
675,9.642205895240231e-06
676,3.097887557588623e-06
677,1.0196280933392662e-06
678,3.459056816642098e-07
679,1.1909061606527788e-07
680,4.231137351309703e-08
681,1.5534895944958585e-08
682,5.763537060665356e-09
683,2.1927581424969507e-09
684,8.339971952009771e-10
685,3.243735799198358e-10
686,1.2985838309899473e-10
687,5.2343142983500405e-11
688,2.152231519817771e-11
689,9.209653884388062e-12
690,4.018204723140867e-12
691,1.7679498701859386e-12
692,8.133543238205223e-13
693,3.885883196681166e-13
694,1.9177581075932313e-13
695,9.733854670799264e-14
696,5.290661209200732e-14
697,3.0546522880970855e-14
698,1.8582730590721287e-14
699,1.2101670448749207e-14
700,8.237304336913948e-15
701,5.918917083033938e-15
702,4.457003223971068e-15
703,3.485206660275111e-15
704,2.8292962569692417e-15
705,2.378567664948685e-15
706,2.060976990648564e-15
707,1.8310472756556406e-15
708,1.6760636730753831e-15
709,1.5878118387481228e-15
710,1.5789205300648664e-15
711,1.7169100247588156e-15
712,2.212216400049183e-15
713,3.737242176105366e-15
714,8.465545788766486e-15
715,2.3731634213787824e-14
716,7.526533496547625e-14
717,2.5724784226703587e-13
718,9.306098325169724e-13
719,3.548918390428975e-12
720,1.4293599392711507e-11
721,6.10834640806031e-11
722,2.78826199837214e-10
723,1.3715621228716596e-09
724,7.357771410231736e-09
725,4.377187085187275e-08
726,2.961262088568205e-07
727,2.3755375869486283e-06
728,0.999999943458093
729,8.936307545350782e-14
730,1.4612986038453112e-13
731,2.4657045479017994e-13
732,4.307763083958585e-13
733,7.800610891546763e-13
734,1.4640974768540092e-12
735,2.860216089145603e-12
736,5.82192744115475e-12
737,1.237312047645885e-11
738,2.7463655649463086e-11
739,6.387749240485568e-11
740,1.5658345893412698e-10
741,4.070242913818895e-10
742,1.1277111187860618e-09
743,3.3527479217337882e-09
744,1.0776787558061638e-08
745,3.7897059087251184e-08
746,1.4825818599465246e-07
747,6.613397964121139e-07
748,3.5064052057616873e-06
749,1.000000136893944
750,1.997137401629318e-20
751,6.870701020807575e-21
752,9.946181318707762e-21
753,1.4622234886506148e-20
754,2.1943165830945483e-20
755,3.355090668945381e-20
756,5.2276596420393073e-20
757,8.308598105784237e-20
758,1.3469200297934643e-19
759,2.2251606359580024e-19
760,3.7543155191160226e-19
761,6.511362482978982e-19
762,1.1498713261871664e-18
763,2.0727181416995787e-18
764,3.8188905681244776e-18
765,7.188133004907952e-18
766,1.38471819892372e-17
767,2.7281610847754678e-17
768,5.503421765367744e-17
769,1.1360832314561589e-16
770,2.4063557936680315e-16
771,5.226258971155741e-16
772,1.1649683090625275e-15
773,2.6592206485861e-15
774,6.236090624621317e-15
775,1.502443066591726e-14
776,3.720747672084591e-14
777,9.48216407368521e-14
778,2.487502141292097e-13
779,6.749051339632542e-13
780,1.8920012511780978e-12
781,5.476398198124905e-12
782,1.6406717233466222e-11
783,5.096616734537203e-11
784,1.643965482419813e-10
785,5.520392586662692e-10
786,1.9310627906074256e-09
787,7.043563620181138e-09
788,2.6968332156658744e-08
789,1.0827279925443379e-07
790,4.577593605715502e-07
791,2.0432264587475856e-06
792,9.710047473244283e-06
793,4.917415811322508e-05
794,0.00026738253138428443
795,0.0015781613881975358
796,0.010232637341934865
797,0.07518326294937357
798,1.5668974189625176
799,0.3526783889123887
800,0.038218804838706516
801,0.0918559729272265
802,0.07333491159275318
803,0.03472045285771927
804,0.012648485128713392
805,0.004191969733274647
806,0.0013948157227598914
807,0.00047666005840409185
808,0.00016989784900416774
809,6.343583921534163e-05
810,2.4405493220443272e-05
811,9.555320044209397e-06
812,3.945236651289047e-06
813,1.7954033420863872e-06
814,8.474171726322851e-07
815,4.1932905686184713e-07
816,2.1871590464528072e-07
817,1.194091335582712e-07
818,6.821612557635093e-08
819,4.1621772651455945e-08
820,2.6771354948740338e-08
821,1.8178531883034127e-08
822,1.2936259848123609e-08
823,1.0036523579301631e-08
824,8.152550544077198e-09
825,7.19266926944605e-09
826,6.6228413473435466e-09
827,6.7320856253147355e-09
828,6.758361766126466e-09
829,8.964809449193721e-09
830,1.1389615364898966e-08
831,1.590637072621373e-08
832,2.2427947570271775e-08
833,3.5462177951387304e-08
834,5.433186946455246e-08
835,1.0512261495698683e-07
836,1.960855621775149e-07
837,4.381122661571608e-07
838,1.0078860134132213e-06
839,1.8218364878324119e-06
840,6.413975602217432e-06
841,0.9999995704940602
842,6.9933962901918415e-09
843,1.1300320446891681e-08
844,1.948178209908737e-08
845,3.611866718822165e-08
846,7.361904376465226e-08
847,1.9449106957767528e-07
848,1.377826560846979e-06
849,3.1254210230574834e-05
850,0.0012343341101103411
851,0.06737232649409694
852,0.26057858571741055
853,0.3552080074801241
854,0.2199139463320594
855,0.07349584252276796
856,0.017782387931896806
857,0.0035993681526690522
858,0.0006648318878899844
859,0.00011957561642924086
860,2.146397112713604e-05
861,3.9588525769594065e-06
862,7.585181874572017e-07
863,1.5464559249927634e-07
864,3.5345564051828005e-08
865,9.707292032971165e-09
866,3.478760582716794e-09
867,3.7838167555443046e-07
868,9.487978956748283e-10
869,6.179189922058668e-10
870,4.3323987050660897e-10
871,3.2123215638379036e-10
872,2.5033804413422543e-10
873,2.023543929912682e-10
874,1.695247163345528e-10
875,1.4799591848866402e-10
876,1.3610839824779038e-10
877,1.301720981475653e-10
878,1.2762817703983247e-10
879,1.2834902005463048e-10
880,1.3278159519530867e-10
881,1.4164382254953706e-10
882,1.5572510201840784e-10
883,1.7625337020610762e-10
884,2.0638631109101023e-10
885,2.5145303918295503e-10
886,3.1774356773040666e-10
887,4.139116269776873e-10
888,5.554333236090511e-10
889,7.695657958715145e-10
890,1.101304757836123e-09
891,1.63725545492173e-09
892,2.539539053809645e-09
893,4.074433791213146e-09
894,6.7805679463907935e-09
895,1.1700416079856659e-08
896,2.1074457167474756e-08
897,3.9882457492674414e-08
898,8.043914430226315e-08
899,1.693183265013008e-07
900,3.7211213695961594e-07
901,8.550365527443088e-07
902,2.0664453602727963e-06
903,5.306726442754278e-06
904,1.2522936132275072e-05
905,1.9498309858177326e-05
906,2.3416249162831275e-05
907,2.3300198794981115e-05
908,2.124829665639924e-05
909,1.893492025802807e-05
910,1.7565114705590084e-05
911,1.8406076155707865e-05
912,0.9999915899660118
913,2.144319658635577e-10
914,1.5292647915645304e-10
915,1.2286296472112182e-10
916,1.1623007002965195e-10
917,1.3353578984975223e-10
918,8.380308412592173e-06
919,1.1816128966601868e-14
920,1.1152179280290967e-14
921,1.2405738370562327e-14
922,1.677662048157583e-14
923,1.2701256610117245e-09
924,1.3501617448810379e-17
925,1.8497145227132574e-17
926,3.330505408306288e-17
927,3.556191281693737e-12
928,7.70484143416651e-19
929,1.887317114719801e-18
930,1.2542603602709704e-13
931,9.894429079770251e-18
932,3.1427198581141456e-17
933,1.032934820521906e-14
934,3.940986928550143e-16
935,3.788979252889133e-15
936,7.690550203662227e-15
937,4.174643812378984e-14
938,2.5281185449157e-13
939,1.6465950349847132e-12
940,1.2092166685483238e-11
941,9.684212465385766e-11
942,8.203965450864427e-10
943,7.430524080040863e-09
944,7.257731341770805e-08
945,7.519667726267111e-07
946,7.920426020511634e-06
947,9.177030940152434e-05
948,0.0011893387560925675
949,0.016396666372030678
950,0.26548366076748114
951,0.714718449826798
952,0.002126419077325447
953,1.0580124067708947e-05
954,2.3639652140830227e-05
955,0.00015001506234633196
956,0.0010297801665418728
957,0.007581119252665331
958,0.06040604396419857
959,0.37557649725977293
960,0.45462990293764527
961,0.10062789890600923
962,0.002863506447085401
963,0.02520480354988104
964,0.10439497701018534
965,0.20117570561092815
966,0.211084154759234
967,0.14938612856692884
968,0.08044005815698596
969,0.0364895931678292
970,0.014962616474158192
971,0.00566121918821723
972,0.00206647335799633
973,0.0007698841560184018
974,0.00029643277044286056
975,0.00011888179456631173
976,4.976572402158404e-05
977,2.1663073687655047e-05
978,9.836308544067752e-06
979,4.608130054883148e-06
980,2.2684631773541382e-06
981,1.2399756981239122e-06
982,6.633278356194827e-07
983,3.6407574387433984e-07
984,2.155987532729322e-07
985,1.391921317213208e-07
986,8.670947800301673e-08
987,5.7218701448379086e-08
988,4.131375535290024e-08
989,2.9255919666752822e-08
990,2.131790573938782e-08
991,1.6356705358736615e-08
992,1.3112404327936222e-08
993,1.0995305706526902e-08
994,9.659831601121718e-09
995,8.91001389443439e-09
996,8.65115922509053e-09
997,8.870090786685706e-09
998,9.63866234152966e-09
999,1.1144402097235355e-08
1000,1.376569971309418e-08
1001,1.8233447099708548e-08
1002,2.5955807883359033e-08
1003,3.9820116940423914e-08
1004,6.59775684219733e-08
1005,1.1821018087001524e-07
1006,2.2927899578467317e-07
1007,4.818824744514597e-07
1008,1.0972758034063285e-06
1009,2.657169034987392e-06
1010,7.1321125761550525e-06
1011,2.144119373979662e-05
1012,6.98538203699349e-05
1013,0.0002530641182531854
1014,0.001071542013628561
1015,0.0055075024346166405
1016,0.9984714845259507
1017,0.009422016610264993
1018,0.03226561113350281
1019,0.16171164490799092
1020,0.47268361766492506
1021,0.29149619257854753
1022,0.03225018041806655
1023,0.0012104310453984668
1024,3.50406055815817e-05
1025,4.6110518168809425e-06
1026,3.828866271930118e-06
1027,4.309667204977464e-06
1028,5.854091816340439e-06
1029,9.900675094943184e-06
1030,0.9996580903224838
1031,4.2648180542746227e-10
1032,4.993628816204624e-10
1033,7.184510799823536e-10
1034,1.2521217062298375e-09
1035,2.6912233523239366e-09
1036,0.00034081875944736817
1037,2.497026483926087e-12
1038,2.5871770914352587e-12
1039,3.881709663298136e-12
1040,8.452815838700326e-12
1041,1.1663673906593152e-06
1042,3.3872772620878407e-13
1043,3.108040591021351e-13
1044,3.5767781206111974e-13
1045,2.0813976471995742e-08
1046,1.9448502994296302e-13
1047,1.93619033748613e-13
1048,1.316623719125749e-09
1049,1.943258567658437e-13
1050,2.1002932567914985e-13
1051,1.0207378846992172e-10
1052,2.8563059628741107e-13
1053,2.0959044500652993e-11
1054,8.267861478520617e-13
1055,7.117367298117924e-12
1056,1.268370955330023e-11
1057,6.865847166036925e-11
1058,3.8505520158579553e-10
1059,2.3004715714132465e-09
1060,1.4426460547725351e-08
1061,9.244144819778838e-08
1062,6.251458501877204e-07
1063,4.426246191443473e-06
1064,3.2973150117548876e-05
1065,0.0002613373148595137
1066,0.002223357102425191
1067,0.020258288351793878
1068,0.18483762069533172
